"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US32038","ZCTA5 32038","3944","253","10.6","3.7","6.2","2.5","10.9","3.2","15.2","4.2","16.2","4.0","14.6","3.4","7.9","3.3","13.8","5.2","3.7","2.3","0.9","0.8","39879","3887","55184","5422","32.5","(X)","(X)","(X)","(X)","(X)","2485","261","7.2","4.0","2.1","1.7","8.8","3.4","16.1","6.2","16.6","5.3","16.4","4.9","10.0","4.1","18.1","6.5","3.7","2.4","1.0","1.1","49238","7688","63938","6820","(X)","(X)","36.2","(X)","(X)","(X)","1916","234","4.0","3.1","1.1","1.2","7.0","3.4","17.1","7.3","13.6","5.0","17.1","5.9","10.6","4.9","23.3","8.2","4.7","3.1","1.4","1.4","58125","13288","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1459","245","17.9","7.3","12.9","6.5","16.1","6.5","12.5","6.7","14.4","5.6","12.7","6.5","3.8","4.2","8.4","7.7","0.5","0.9","0.8","1.2","28807","9176","38112","8429","(X)","(X)","(X)","(X)","26.0","(X)"
"8600000US32040","ZCTA5 32040","2495","306","10.8","5.1","3.8","2.3","10.4","4.8","12.3","5.4","12.7","4.7","17.2","5.0","12.4","4.2","11.9","3.9","5.3","2.8","3.2","2.5","52528","13951","65701","8344","38.3","(X)","(X)","(X)","(X)","(X)","1896","271","11.2","5.9","1.6","1.4","4.7","2.4","12.0","6.2","13.7","5.4","18.1","5.6","14.8","5.4","14.5","4.5","5.6","3.2","3.7","3.2","62037","13779","71420","8677","(X)","(X)","39.5","(X)","(X)","(X)","1462","242","2.9","3.5","0.9","1.1","3.8","3.3","10.7","6.9","16.2","6.7","20.2","6.7","15.1","6.3","18.8","6.0","6.6","3.9","4.9","4.1","72344","4822","N","N","(X)","(X)","(X)","(X)","(X)","(X)","599","183","19.7","12.7","7.7","6.4","23.5","13.8","13.9","9.1","8.5","7.7","12.0","7.4","4.8","5.8","3.8","5.7","4.3","5.0","1.7","2.5","24276","9941","45546","16486","(X)","(X)","(X)","(X)","34.7","(X)"
"8600000US32043","ZCTA5 32043","9305","410","5.8","2.0","3.3","1.3","10.0","2.7","6.9","2.1","9.7","2.4","19.6","3.6","17.6","3.3","14.4","3.1","7.4","2.5","5.3","2.1","67661","5063","79863","5662","43.3","(X)","(X)","(X)","(X)","(X)","7057","394","4.5","2.3","2.2","1.2","5.8","3.4","5.4","1.9","8.8","2.6","19.8","4.1","21.2","4.8","16.3","3.8","9.1","3.2","6.8","2.8","76895","4042","90654","7179","(X)","(X)","43.3","(X)","(X)","(X)","5520","378","3.8","2.6","1.5","1.2","1.9","1.7","3.9","1.6","6.6","2.6","20.5","4.6","22.1","5.0","20.0","4.7","10.9","3.8","8.7","3.6","89048","10291","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2248","334","11.5","4.5","6.8","4.5","24.6","8.3","14.3","6.6","15.7","5.5","13.1","6.2","8.8","6.0","3.9","2.6","1.4","1.2","0.0","1.9","27980","5092","39505","4578","(X)","(X)","(X)","(X)","42.5","(X)"
"8600000US32044","ZCTA5 32044","747","156","12.9","11.1","3.7","3.1","9.5","5.2","11.1","8.7","19.1","10.4","19.7","9.8","14.5","9.2","0.1","0.6","6.2","9.3","3.2","4.5","44555","6972","56663","12071","48.1","(X)","(X)","(X)","(X)","(X)","435","130","1.6","2.2","1.1","1.8","8.0","7.2","14.5","13.1","13.8","9.9","29.0","16.2","20.9","14.5","0.0","9.3","10.6","15.2","0.5","0.8","58903","14518","66551","16923","(X)","(X)","56.1","(X)","(X)","(X)","318","116","0.6","2.0","1.6","2.5","6.3","7.1","5.3","7.5","12.9","11.6","34.6","20.0","23.6","17.5","0.0","12.5","14.5","20.1","0.6","1.2","67885","20721","N","N","(X)","(X)","(X)","(X)","(X)","(X)","312","133","29.8","23.2","7.4","7.4","10.3","8.1","6.4","6.2","26.6","21.3","6.7","8.8","5.4","5.9","0.3","1.6","0.0","12.7","7.1","10.4","29500","26364","42690","21663","(X)","(X)","(X)","(X)","35.6","(X)"
"8600000US32046","ZCTA5 32046","3410","215","5.3","2.8","4.8","2.8","8.7","3.3","9.1","2.8","11.4","3.3","21.9","4.2","15.6","4.7","15.3","3.7","6.9","3.1","0.9","0.9","60649","4626","68900","4887","39.4","(X)","(X)","(X)","(X)","(X)","2582","197","4.3","2.8","2.8","1.8","5.1","3.1","7.8","2.9","12.7","3.8","22.9","5.0","16.8","5.7","17.4","4.4","8.9","4.0","1.2","1.1","67442","9877","75861","6249","(X)","(X)","39.9","(X)","(X)","(X)","2034","202","0.7","1.2","1.5","1.4","5.3","3.7","6.1","2.9","12.8","4.5","22.3","5.6","17.3","6.6","21.2","5.2","11.4","4.9","1.5","1.5","76929","14059","N","N","(X)","(X)","(X)","(X)","(X)","(X)","828","165","12.2","8.1","11.1","10.1","20.2","7.6","13.2","5.9","11.2","5.8","11.7","8.4","11.7","8.4","8.7","6.3","0.0","5.0","0.0","5.0","31184","7563","42075","7051","(X)","(X)","(X)","(X)","37.6","(X)"
"8600000US32052","ZCTA5 32052","2467","323","12.1","4.5","4.6","2.6","14.7","4.1","13.6","4.7","11.1","4.2","27.0","6.1","6.7","3.4","6.3","3.0","2.4","2.5","1.5","1.2","42738","6609","51621","5834","51.4","(X)","(X)","(X)","(X)","(X)","1713","256","9.0","4.5","0.4","0.7","13.5","5.9","11.0","4.8","11.9","5.3","34.9","7.8","7.9","4.8","7.6","3.9","2.2","3.2","1.6","1.3","52128","3895","58474","7760","(X)","(X)","55.3","(X)","(X)","(X)","1046","199","5.6","5.6","0.0","4.0","8.9","5.5","4.9","3.9","14.0","6.8","42.1","10.2","8.3","6.1","11.5","6.0","3.5","5.3","1.2","1.3","58333","8613","N","N","(X)","(X)","(X)","(X)","(X)","(X)","754","198","27.5","11.7","6.9","4.4","20.4","9.0","19.4","9.9","6.6","4.8","8.2","5.6","3.6","3.9","3.3","4.1","2.8","4.3","1.3","2.4","23235","4104","33899","9795","(X)","(X)","(X)","(X)","42.6","(X)"
"8600000US32053","ZCTA5 32053","1235","152","17.7","7.7","9.1","5.0","14.2","5.8","7.7","4.3","8.2","3.6","10.7","6.4","16.0","6.2","14.2","6.4","0.0","3.4","2.3","3.1","36250","15151","54489","10869","33.8","(X)","(X)","(X)","(X)","(X)","982","128","18.9","9.1","3.1","2.5","14.0","6.7","7.8","5.1","9.9","4.9","10.3","7.5","18.3","7.7","14.8","6.9","0.0","4.2","3.0","3.9","43077","17274","58964","12697","(X)","(X)","36.2","(X)","(X)","(X)","776","146","16.6","9.8","1.8","1.9","13.4","7.3","8.1","5.7","7.9","4.6","11.7","9.3","18.0","9.3","18.7","9.1","0.0","5.3","3.7","4.8","55720","21876","N","N","(X)","(X)","(X)","(X)","(X)","(X)","253","95","17.0","13.3","32.8","18.9","10.7","9.6","7.1","5.2","9.1","7.4","8.3","8.4","3.2","5.1","11.9","14.9","0.0","15.4","0.0","15.4","15313","11679","34803","14880","(X)","(X)","(X)","(X)","24.9","(X)"
"8600000US32054","ZCTA5 32054","3504","325","8.7","2.8","8.2","2.4","10.8","3.2","12.3","3.7","16.1","4.4","18.1","4.4","13.5","2.8","7.6","2.6","2.6","1.8","1.9","1.2","42851","4304","64729","12445","49.3","(X)","(X)","(X)","(X)","(X)","2461","274","7.2","3.2","5.9","2.7","7.2","3.9","9.2","3.4","17.2","5.0","22.4","6.1","18.4","4.6","8.9","3.0","1.7","1.2","1.8","1.3","53873","5397","71884","16561","(X)","(X)","49.2","(X)","(X)","(X)","1606","229","1.7","1.9","0.9","1.5","4.4","3.3","9.5","4.2","15.8","5.0","25.2","7.5","25.0","6.7","13.1","4.3","1.8","1.6","2.7","1.9","67034","7710","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1043","218","12.5","6.1","15.9","5.2","17.9","6.9","18.8","7.8","15.1","7.6","8.5","5.1","4.6","3.4","3.5","4.4","0.9","1.0","2.3","2.5","28417","4513","41602","9574","(X)","(X)","(X)","(X)","48.5","(X)"
"8600000US32055","ZCTA5 32055","5960","344","8.5","3.0","6.0","1.9","13.8","3.3","15.1","3.7","14.9","3.0","14.3","3.5","10.4","3.0","11.1","2.8","2.6","1.4","3.3","1.4","40000","3423","61110","5284","51.1","(X)","(X)","(X)","(X)","(X)","3736","321","6.7","3.1","2.9","1.8","9.7","3.9","13.0","4.4","12.5","4.1","17.2","4.8","15.2","4.4","15.2","4.0","4.0","2.3","3.7","1.6","55085","7534","73793","7664","(X)","(X)","45.8","(X)","(X)","(X)","2517","300","4.1","2.7","0.0","1.7","8.2","4.2","9.0","4.6","14.1","5.5","17.0","5.4","15.9","5.0","20.7","5.2","5.9","3.4","5.1","2.4","69309","11134","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2224","316","12.9","5.6","13.6","5.1","18.7","6.4","23.2","7.4","13.8","4.6","9.3","4.5","1.9","1.6","4.3","3.8","0.3","0.5","2.0","2.6","26096","2010","36752","6758","(X)","(X)","(X)","(X)","56.3","(X)"
"8600000US32058","ZCTA5 32058","1218","145","6.1","4.0","9.6","5.0","15.5","7.0","13.6","5.0","10.7","5.9","18.7","5.4","11.0","4.8","13.2","5.1","0.9","1.1","0.7","1.0","41552","9624","52905","6265","49.3","(X)","(X)","(X)","(X)","(X)","912","127","9.0","5.1","3.7","4.1","12.7","6.0","15.4","5.9","13.2","8.1","19.2","6.0","7.3","3.9","17.7","6.4","1.0","1.5","0.9","1.3","45156","9377","56817","7754","(X)","(X)","42.1","(X)","(X)","(X)","606","110","5.4","4.9","0.3","0.6","9.2","5.6","12.7","7.3","14.5","10.5","23.9","8.4","8.9","4.9","22.1","8.9","1.5","2.3","1.3","2.0","60156","13783","N","N","(X)","(X)","(X)","(X)","(X)","(X)","306","96","7.2","7.0","20.6","14.2","28.1","18.3","5.9","5.5","9.8","8.0","11.4","7.9","16.3","15.6","0.0","12.9","0.7","1.2","0.0","12.9","21058","13514","34637","9372","(X)","(X)","(X)","(X)","64.4","(X)"
"8600000US32059","ZCTA5 32059","1003","189","13.0","6.9","9.1","6.8","12.4","7.4","4.2","3.2","23.9","8.0","11.7","5.9","17.6","8.7","5.0","2.7","2.6","2.2","0.6","1.1","43321","8565","50494","7243","30.6","(X)","(X)","(X)","(X)","(X)","627","130","12.6","10.6","4.6","5.0","7.0","4.5","4.8","4.8","23.0","9.9","18.7","8.5","16.3","8.5","8.0","4.3","4.1","3.4","1.0","1.7","49653","2408","58865","9050","(X)","(X)","32.1","(X)","(X)","(X)","391","112","1.5","2.6","5.6","6.9","3.6","3.0","3.8","5.0","22.3","11.3","16.4","9.1","25.8","12.1","12.8","6.2","6.6","5.6","1.5","2.8","67768","22307","N","N","(X)","(X)","(X)","(X)","(X)","(X)","376","142","13.6","9.7","16.5","15.1","22.3","18.3","2.1","3.1","30.1","17.6","0.0","10.7","15.4","17.6","0.0","10.7","0.0","10.7","0.0","10.7","-","**","34608","13716","(X)","(X)","(X)","(X)","28.2","(X)"
"8600000US32060","ZCTA5 32060","7856","453","6.6","2.4","6.8","2.1","7.9","2.1","15.4","3.4","13.5","3.0","26.2","4.4","9.0","2.7","10.0","2.8","0.6","0.7","4.0","2.1","49731","5503","67122","12707","39.3","(X)","(X)","(X)","(X)","(X)","5915","410","4.6","2.4","4.5","2.4","5.1","2.1","14.8","4.2","14.1","3.4","28.5","5.4","9.4","3.0","12.8","3.7","0.9","0.9","5.3","2.7","56615","5577","77746","16564","(X)","(X)","36.3","(X)","(X)","(X)","4414","447","2.9","2.4","1.7","1.5","4.1","2.3","9.8","3.1","14.4","3.7","31.9","6.4","11.4","3.7","15.7","4.8","1.2","1.2","7.1","3.6","63503","4109","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1941","353","14.8","7.1","13.8","4.7","17.5","6.5","21.1","7.3","12.0","5.1","17.9","8.6","1.5","1.5","1.3","1.8","0.0","2.2","0.0","2.2","27590","5178","30123","3777","(X)","(X)","(X)","(X)","46.6","(X)"
"8600000US32061","ZCTA5 32061","122","61","0.0","28.7","12.3","19.3","16.4","24.3","0.0","28.7","0.0","28.7","18.9","23.2","28.7","31.9","23.8","30.3","0.0","28.7","0.0","28.7","85375","48506","68128","22643","37.7","(X)","(X)","(X)","(X)","(X)","122","61","0.0","28.7","12.3","19.3","16.4","24.3","0.0","28.7","0.0","28.7","18.9","23.2","28.7","31.9","23.8","30.3","0.0","28.7","0.0","28.7","85375","48506","68128","22643","(X)","(X)","37.7","(X)","(X)","(X)","107","60","0.0","31.6","0.0","31.6","18.7","27.6","0.0","31.6","0.0","31.6","21.5","25.8","32.7","36.3","27.1","33.8","0.0","31.6","0.0","31.6","86313","31692","N","N","(X)","(X)","(X)","(X)","(X)","(X)","0","14","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US32062","ZCTA5 32062","625","123","8.3","8.1","4.3","5.0","9.9","10.6","8.3","7.6","10.1","10.7","21.3","9.2","22.6","10.2","10.9","7.9","2.6","4.1","1.8","2.9","56683","13743","64523","13225","39.2","(X)","(X)","(X)","(X)","(X)","488","131","4.9","8.0","0.0","8.3","8.8","12.7","4.7","6.1","16.8","14.0","19.5","10.3","25.8","12.3","13.9","10.1","3.3","5.3","2.3","3.7","66447","24859","73474","15320","(X)","(X)","36.9","(X)","(X)","(X)","371","113","0.0","10.8","0.0","10.8","11.6","16.5","4.6","7.5","15.1","16.9","15.4","13.1","27.8","14.5","18.3","13.0","4.3","6.9","3.0","4.8","81172","32100","N","N","(X)","(X)","(X)","(X)","(X)","(X)","137","71","20.4","20.7","19.7","21.9","13.9","20.6","21.2","23.8","5.1","9.8","8.8","14.9","10.9","17.5","0.0","26.2","0.0","26.2","0.0","26.2","21776","16310","29242","14483","(X)","(X)","(X)","(X)","47.4","(X)"
"8600000US32063","ZCTA5 32063","4404","383","8.0","4.0","1.0","1.0","6.7","2.9","8.4","3.5","12.9","4.0","20.1","6.1","17.1","5.8","14.7","4.5","7.5","3.9","3.7","2.1","67009","7629","80509","9485","40.1","(X)","(X)","(X)","(X)","(X)","3115","324","4.9","4.3","0.3","0.8","4.2","2.5","7.3","3.8","8.3","3.7","22.3","7.9","20.5","7.0","19.2","6.0","7.7","4.7","5.2","2.9","75769","3034","92955","11580","(X)","(X)","37.8","(X)","(X)","(X)","2459","308","0.0","1.7","0.0","1.7","4.2","2.7","3.1","3.2","6.2","3.4","23.3","8.8","25.1","8.9","22.6","7.4","9.8","5.8","5.6","3.7","80815","7993","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1289","318","15.5","8.7","2.6","3.0","14.7","8.7","11.1","6.4","24.7","12.7","12.6","9.4","8.1","7.2","3.9","5.6","6.9","7.4","0.0","3.2","36291","3648","48593","10790","(X)","(X)","(X)","(X)","45.8","(X)"
"8600000US32064","ZCTA5 32064","2441","301","10.7","7.3","5.2","4.8","9.6","5.3","11.8","5.3","21.5","10.6","18.4","7.7","13.0","8.0","6.2","4.7","1.4","2.2","2.2","2.5","47859","9197","53882","8386","45.3","(X)","(X)","(X)","(X)","(X)","1641","255","1.3","2.1","2.9","3.6","7.9","6.8","11.1","5.9","30.2","14.1","19.2","9.7","18.1","11.7","4.0","4.2","2.0","3.3","3.2","3.6","49444","2760","62742","10118","(X)","(X)","47.1","(X)","(X)","(X)","925","258","0.0","4.5","0.0","4.5","5.0","4.7","12.1","8.1","15.7","10.7","22.3","13.9","28.5","17.1","7.1","7.5","3.6","5.8","5.7","6.3","59974","32417","N","N","(X)","(X)","(X)","(X)","(X)","(X)","800","307","30.1","19.7","10.0","11.6","13.1","9.5","13.3","12.3","5.6","6.5","14.6","11.8","2.6","4.1","10.6","11.4","0.0","5.2","0.0","5.2","-","**","35394","13841","(X)","(X)","(X)","(X)","41.5","(X)"
"8600000US32065","ZCTA5 32065","12585","636","4.6","1.7","2.1","1.0","5.8","1.9","7.5","1.8","13.0","2.3","20.6","3.5","16.3","2.8","18.1","2.9","7.7","2.3","4.3","1.6","69923","5011","87330","7391","39.6","(X)","(X)","(X)","(X)","(X)","9746","581","2.3","1.2","1.4","1.0","3.8","1.8","5.4","1.9","11.4","2.7","20.9","3.7","18.6","3.1","21.9","3.6","9.0","2.8","5.4","2.0","80491","5627","96195","8057","(X)","(X)","40.5","(X)","(X)","(X)","7271","570","1.1","1.3","1.4","1.2","0.8","0.7","3.2","1.9","9.1","2.8","18.7","3.8","21.6","4.1","25.8","4.6","11.8","3.4","6.5","2.4","92920","5371","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2839","415","13.5","6.3","4.7","3.0","16.3","6.7","13.6","5.7","23.8","6.6","15.7","5.9","4.9","2.7","3.8","3.7","3.1","2.7","0.6","0.9","36262","5324","52150","15459","(X)","(X)","(X)","(X)","34.6","(X)"
"8600000US32066","ZCTA5 32066","1770","206","10.8","5.7","4.8","3.9","12.5","5.5","9.8","4.8","12.1","4.5","20.9","6.7","16.6","9.0","7.2","3.4","2.8","3.1","2.4","2.0","49953","6679","58117","7610","48.9","(X)","(X)","(X)","(X)","(X)","1273","165","6.4","5.6","3.9","4.9","6.1","4.7","7.7","5.2","13.7","5.4","22.7","8.6","23.0","12.2","9.2","4.9","3.9","4.4","3.4","2.8","60188","10814","68952","10350","(X)","(X)","42.9","(X)","(X)","(X)","1047","160","3.3","3.9","1.5","3.1","4.2","3.5","5.7","5.6","15.8","6.7","23.5","10.3","25.9","13.9","11.2","5.8","4.8","5.5","4.1","3.3","66838","20286","N","N","(X)","(X)","(X)","(X)","(X)","(X)","497","155","22.3","14.1","7.0","6.8","28.8","14.4","17.9","10.7","8.9","11.4","12.9","8.9","0.0","8.2","2.2","3.7","0.0","8.2","0.0","8.2","21038","4256","27064","6159","(X)","(X)","(X)","(X)","64.4","(X)"
"8600000US32068","ZCTA5 32068","19670","865","3.8","1.2","1.9","0.8","8.5","1.7","11.0","2.3","12.4","2.2","22.9","2.7","17.0","2.2","14.7","2.5","4.5","1.2","3.3","1.0","63486","3360","79913","5085","47.5","(X)","(X)","(X)","(X)","(X)","15356","739","5.5","2.0","1.3","0.8","4.7","1.5","8.6","2.2","14.0","2.5","24.2","3.1","17.9","2.6","15.1","2.6","5.0","1.4","3.6","1.3","67148","2991","81291","5681","(X)","(X)","47.4","(X)","(X)","(X)","11870","720","2.0","1.3","1.3","1.0","4.4","1.8","7.6","2.3","10.8","2.4","23.6","3.7","21.3","3.2","18.1","3.3","6.4","1.8","4.6","1.5","75403","3761","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4314","540","6.7","3.7","4.8","2.6","20.3","5.5","16.8","5.4","13.7","6.0","19.7","5.5","11.6","4.9","4.5","2.4","0.6","0.7","1.3","1.2","36485","8061","60379","15058","(X)","(X)","(X)","(X)","45.4","(X)"
"8600000US32071","ZCTA5 32071","1359","219","5.3","3.5","4.6","3.7","18.0","8.0","11.6","5.9","17.3","8.0","20.3","9.8","10.9","5.5","8.7","5.3","1.8","2.5","1.6","1.9","37424","12507","55282","8265","38.6","(X)","(X)","(X)","(X)","(X)","1031","222","6.0","5.7","1.6","2.5","17.3","9.7","15.6","10.3","20.8","9.8","11.5","8.4","12.0","7.0","11.4","7.1","2.4","3.3","1.4","2.2","36797","7770","57652","12394","(X)","(X)","39.1","(X)","(X)","(X)","764","173","2.1","3.4","0.0","5.4","18.5","12.5","9.7","7.2","17.4","10.3","15.6","11.2","16.2","8.8","15.4","9.3","3.3","4.2","1.8","2.9","53456","22996","N","N","(X)","(X)","(X)","(X)","(X)","(X)","328","123","13.1","10.2","14.0","12.3","20.1","15.2","25.3","19.4","3.7","6.1","14.0","13.2","7.3","7.9","0.0","12.1","0.0","12.1","2.4","3.7","27625","13118","36041","11286","(X)","(X)","(X)","(X)","36.9","(X)"
"8600000US32072","ZCTA5 32072","109","64","21.1","28.5","7.3","14.1","0.0","31.2","0.0","31.2","0.0","31.2","15.6","25.7","42.2","42.4","13.8","23.0","0.0","31.2","0.0","31.2","88516","49435","70189","27063","56.0","(X)","(X)","(X)","(X)","(X)","68","65","33.8","48.3","0.0","41.1","0.0","41.1","0.0","41.1","0.0","41.1","0.0","41.1","44.1","52.6","22.1","37.5","0.0","41.1","0.0","41.1","-","**","74018","46984","(X)","(X)","77.9","(X)","(X)","(X)","38","47","60.5","58.1","0.0","55.0","0.0","55.0","0.0","55.0","0.0","55.0","0.0","55.0","0.0","55.0","39.5","58.1","0.0","55.0","0.0","55.0","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","41","38","0.0","53.0","19.5","39.7","0.0","53.0","0.0","53.0","0.0","53.0","41.5","45.3","39.0","55.2","0.0","53.0","0.0","53.0","0.0","53.0","64338","42406","63839","30290","(X)","(X)","(X)","(X)","19.5","(X)"
"8600000US32073","ZCTA5 32073","15384","473","3.9","1.3","3.6","1.5","8.6","2.2","8.3","1.7","15.7","2.6","21.0","2.5","15.0","2.2","15.9","2.2","5.7","1.5","2.5","0.7","60088","3239","74138","3745","34.3","(X)","(X)","(X)","(X)","(X)","11132","497","3.4","1.5","2.3","1.4","6.3","2.1","7.6","2.0","12.6","2.7","21.0","2.6","16.9","2.4","19.8","2.8","7.2","1.9","2.9","0.9","70537","5232","81421","4105","(X)","(X)","34.6","(X)","(X)","(X)","7835","522","0.6","0.8","0.5","0.5","4.0","2.3","5.3","1.9","12.7","3.0","22.6","3.2","17.8","2.9","23.3","3.0","9.6","2.5","3.7","1.3","79917","4624","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4252","385","6.3","2.2","8.0","3.7","14.6","4.3","10.8","2.9","23.1","5.7","22.4","5.4","8.7","3.6","4.5","1.8","0.5","0.5","1.1","0.8","42905","4293","49138","5274","(X)","(X)","(X)","(X)","32.1","(X)"
"8600000US32079","ZCTA5 32079","233","75","4.3","4.4","0.0","16.6","11.2","9.4","27.9","12.2","9.9","9.0","19.3","11.5","11.2","6.3","13.3","10.9","3.0","4.9","0.0","16.6","41685","15628","57300","11387","58.4","(X)","(X)","(X)","(X)","(X)","101","42","9.9","9.8","0.0","32.9","0.0","32.9","0.0","32.9","7.9","12.2","28.7","19.9","21.8","13.7","24.8","21.4","6.9","11.3","0.0","32.9","75875","18211","81817","19821","(X)","(X)","55.4","(X)","(X)","(X)","94","37","3.2","5.0","0.0","34.5","0.0","34.5","0.0","34.5","8.5","13.1","30.9","20.8","23.4","15.3","26.6","22.3","7.4","12.1","0.0","34.5","76750","26471","N","N","(X)","(X)","(X)","(X)","(X)","(X)","132","54","0.0","27.0","0.0","27.0","19.7","16.2","49.2","17.1","11.4","13.0","12.1","12.8","3.0","4.1","4.5","8.3","0.0","27.0","0.0","27.0","30948","2733","38541","7987","(X)","(X)","(X)","(X)","60.6","(X)"
"8600000US32080","ZCTA5 32080","9736","386","5.7","1.3","3.4","1.2","5.6","1.5","7.5","1.7","11.2","2.4","15.9","2.4","15.3","2.6","14.9","2.2","10.1","1.9","10.4","1.8","75719","4467","102842","5582","36.4","(X)","(X)","(X)","(X)","(X)","6412","321","2.6","1.4","1.2","0.8","4.1","2.0","4.1","1.3","10.9","3.1","14.4","3.0","16.8","3.2","18.3","3.1","13.3","3.0","14.2","2.5","94231","6210","125347","7899","(X)","(X)","34.7","(X)","(X)","(X)","5516","338","2.0","1.4","1.5","1.0","1.9","1.0","3.5","1.2","11.4","3.3","14.4","3.2","15.3","3.0","20.1","3.4","13.3","2.9","16.6","2.8","99968","7882","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3324","308","11.6","3.3","7.7","2.8","8.9","2.7","14.7","4.3","11.7","3.3","19.0","4.2","11.9","4.2","8.5","3.0","3.8","1.9","2.3","1.3","44235","6741","57923","5422","(X)","(X)","(X)","(X)","39.7","(X)"
"8600000US32081","ZCTA5 32081","4925","377","1.4","1.3","0.2","0.3","2.5","2.0","5.8","3.8","8.9","4.4","8.4","3.7","17.1","5.9","21.6","5.7","18.6","5.2","15.6","4.1","119105","15198","133590","12144","30.7","(X)","(X)","(X)","(X)","(X)","4262","408","1.1","1.2","0.2","0.3","2.1","2.2","5.9","4.3","5.0","3.7","6.4","3.2","17.8","6.3","23.8","6.1","20.9","5.9","16.9","4.7","126826","5974","142107","13671","(X)","(X)","29.1","(X)","(X)","(X)","3995","405","1.1","1.2","0.2","0.4","1.9","2.3","4.9","4.0","4.2","3.4","6.4","3.3","19.0","6.7","23.9","6.3","20.9","6.2","17.6","5.1","127220","6577","N","N","(X)","(X)","(X)","(X)","(X)","(X)","663","202","3.0","4.7","0.0","6.2","4.5","5.3","6.6","6.3","38.3","17.7","19.3","15.1","8.4","9.6","10.0","12.3","4.4","5.5","5.4","6.1","49752","15118","74458","18128","(X)","(X)","(X)","(X)","41.3","(X)"
